Date,High,Low,Open,Close,Volume,MM_indicator,MM_acivity,MM_pf,MM_pf_frais,GAFA_indicator,GAFA_acivity,GAFA_pf,GAFA_pf_frais,AAPL,MSFT,AMZN,vol_indicator,vol_acivity,vol_pf,vol_pf_frais,RSI100_indicator,RSI100_activity,RSI100_pf,RSI100_pf_frais,VIX_indicator,VIX_acivity,VIX_pf,VIX_pf_frais,supermodel_indicator,supermodel_acivity,supermodel_pf,supermodel_pf_frais
2001-07-09,1712.0799560546875,1669.22998046875,1680.8800048828125,1697.050048828125,1399630000,2051.5343318684895,0,3307.158348881905,3279.792079434939,0.12193322631091384,1,3431.9605994370104,3378.511555428853,0.0027153177985348538,0.11489136051199554,0.004326548000383449,1914829818.1818182,1,1780.5044064512606,1309.692093721201,44.80498687904792,1,1825.7291964358892,1817.0977960596367,24.84600004196167,1,1273.7538922537758,1116.9589423645068,4,1,2894.0206935081555,2855.206656255317
2001-07-10,1719.3199462890625,1624.800048828125,1718.81005859375,1624.949951171875,1663970000,2045.3690649414064,0,3307.158348881905,3279.792079434939,0.12201831983940635,1,3286.1518800402664,3234.9736478418627,0.002718940826514066,0.11498997579413207,0.004309403218760202,1909254000.0,1,1704.8587048579773,1254.0491102263277,32.93154710294577,1,1748.1620949542366,1739.897404334404,24.863300037384032,1,1219.6377628650503,1069.5043320080747,4,1,2771.0666446483515,2733.9016429547737
2001-07-11,1646.8299560546875,1600.18994140625,1617.510009765625,1641.56005859375,1770290000,2039.283465983073,0,3307.158348881905,3279.792079434939,0.1221285062491389,1,3319.7426596779414,3268.0412877152244,0.002724141055371233,0.11511630499240327,0.004288060201364388,1909199727.2727273,1,1722.2856331189907,1266.8678991484996,34.6001186746562,1,1766.0316669783467,1757.6824953571731,24.900700035095216,1,1232.10480176822,1080.4367190825217,4,1,2799.3922645282682,2761.847365183062
2001-07-12,1757.2900390625,1700.4100341796875,1708.3199462890625,1750.1300048828125,1888690000,2031.931865234375,0,3307.158348881905,3279.792079434939,0.12226534939554251,1,3539.3047039466737,3484.1838925624884,0.002730680788703633,0.11526350595210182,0.004271162654737059,1910852363.6363637,0,1836.194629444314,1348.1563533362298,49.361875911043775,1,1882.8339504067555,1873.9325789987247,24.90040002822876,0,1313.594084752521,1149.3949371022804,2,0,2984.5392326277565,2942.0111785030476
2001-07-13,1782.52001953125,1723.0799560546875,1741.3599853515625,1751.1099853515625,1561760000,2025.314598795573,0,3307.158348881905,3279.792079434939,0.12244602908089963,1,3541.286527852981,3486.134851722504,0.002740043877324328,0.11544746005049061,0.004258525153084703,1910061454.5454545,1,1836.194629444314,1345.6563533362298,42.94016539704501,1,1883.8882380837567,1874.9818823773592,24.864900016784667,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-16,1758.9300537109375,1682.699951171875,1743.0899658203125,1685.739990234375,1489350000,2018.4201326497396,0,3307.158348881905,3279.792079434939,0.1226710688467203,1,3409.0881594062184,3355.9953287106446,0.002748616152241997,0.11567413073007708,0.004248321964401219,1907338090.909091,1,1767.6483730897296,1295.422187588302,34.080551467323886,1,1813.5615504655955,1804.9876744057703,24.83650001525879,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-17,1729.6300048828125,1667.47998046875,1675.06005859375,1729.550048828125,1695690000,2010.6478670247395,0,3307.158348881905,3279.792079434939,0.12288473639301065,1,3497.685661322324,3443.2130211441754,0.002757534946456147,0.11589235853135871,0.004234842915195797,1904054181.8181818,1,1813.5871176451346,1329.0884245350785,39.885442895413156,1,1860.6935152107774,1851.8968159310414,24.795000019073488,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-18,1716.1600341796875,1652.0,1692.1600341796875,1666.8699951171875,1738120000,2001.9409342447916,0,3307.158348881905,3279.792079434939,0.12302895269437406,1,3370.9271871953656,3318.4286720299374,0.002762513052578287,0.11604938336701826,0.004217056274777512,1903015636.3636363,1,1747.8615041999014,1280.9213686624312,35.937704500514684,1,1793.2607343253515,1784.7828333271145,24.758900032043456,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-19,1739.1300048828125,1674.5699462890625,1700.56005859375,1695.8900146484375,1906220000,1994.1588012695313,0,3307.158348881905,3279.792079434939,0.12319338871345394,1,3429.614651183194,3376.2021427609875,0.0027665870436732075,0.11622759384462392,0.004199207825156821,1903236636.3636363,0,1778.2915768140738,1300.7220659246468,44.59717018050481,1,1824.4812024405549,1815.855702137469,24.72970003128052,0,1313.594084752521,1149.3949371022804,2,0,2984.5392326277565,2942.0111785030476
2001-07-20,1690.1800537109375,1659.97998046875,1662.3800048828125,1676.4599609375,1642120000,1987.0093351236978,0,3307.158348881905,3279.792079434939,0.1233347131222142,1,3390.3210671036145,3337.5205134063694,0.002771012033977969,0.11637736849048011,0.004186332597756124,1902244818.1818182,1,1778.2915768140738,1298.2220659246468,50.88025279670832,1,1803.5778611555572,1795.0511844393345,24.688200035095214,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-23,1699.43994140625,1629.739990234375,1695.199951171875,1629.9300537109375,1356540000,1980.28046875,0,3307.158348881905,3279.792079434939,0.12347209174191977,1,3296.2231891964234,3244.888107340015,0.00277554584421064,0.11652287457200375,0.004173671325705378,1898862909.090909,1,1728.9353476055546,1262.1900975541228,42.78435138596063,1,1753.5198147298493,1745.229794710357,24.6421000289917,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-24,1639.56005859375,1580.5699462890625,1618.739990234375,1604.8599853515625,1601500000,1974.0256013997396,0,3307.158348881905,3279.792079434939,0.12367108008257227,1,3245.5237493690706,3194.9782560035574,0.002780013028151563,0.11673796375966372,0.004153103294756991,1895355181.8181818,1,1702.342471883847,1242.7762632265917,47.597297501686946,1,1726.5488035967592,1718.3862929560382,24.61370002746582,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-25,1632.8900146484375,1581.6700439453125,1609.3699951171875,1627.8599853515625,1675490000,1967.9240673828126,0,3307.158348881905,3279.792079434939,0.12390583591544374,1,3292.036870087908,3240.766985586708,0.002783762691907447,0.11698487853542296,0.0041371946881133366,1891433000.0,1,1726.739539049025,1260.5870718423664,48.386176487420684,1,1751.2927830374495,1743.0132916342632,24.579400024414063,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-26,1679.239990234375,1604.9200439453125,1624.219970703125,1673.3900146484375,1765390000,1963.0824682617188,0,3307.158348881905,3279.792079434939,0.12417206022956885,1,3384.1126852625925,3331.4088203426877,0.0027878411110133883,0.11725828312202863,0.004125935996526837,1890280181.8181818,1,1775.035155691998,1295.8447517587688,39.38354892030881,1,1800.2751355964015,1791.7640729957275,24.538300018310547,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-27,1694.68994140625,1661.1199951171875,1673.4300537109375,1683.1800537109375,1583800000,1959.5682014973959,0,3307.158348881905,3279.792079434939,0.12446862524744913,1,3403.911175208514,3350.898970396657,0.0027919151035912327,0.11755921341139715,0.00411749673246075,1887602545.4545455,1,1785.4198618031949,1303.4259914145578,40.8259878414442,1,1810.8075062610126,1802.2466503458127,24.49940002441406,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-30,1696.3399658203125,1662.6700439453125,1689.2099609375,1670.030029296875,1338230000,1955.8694677734375,0,3307.158348881905,3279.792079434939,0.12474868328472419,1,3377.3177546421252,3324.7197133572076,0.002796240127024279,0.1178399624381664,0.0041124807195335065,1881407000.0,1,1771.4710779399943,1293.2428362783999,47.5299600021496,1,1796.6603787068327,1788.1664053952152,24.485100021362303,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-07-31,1715.3699951171875,1665.81005859375,1678.7099609375,1683.6099853515625,1621790000,1950.8518009440104,0,3307.158348881905,3279.792079434939,0.12499418949634082,1,3404.7806300911766,3351.7548844676057,0.0027996077450737596,0.11808794433106305,0.004106637420204009,1873573545.4545455,1,1785.875908373315,1303.7589231610377,42.018201523226985,1,1811.2700375512964,1802.7069949521344,24.458400020599367,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-01,1743.72998046875,1704.4300537109375,1713.6700439453125,1729.530029296875,1784220000,1946.3513338216146,0,3307.158348881905,3279.792079434939,0.125235639940302,1,3497.6451756321608,3443.1731659744887,0.0028034929021112814,0.1183339488820528,0.004098198156137923,1869449090.909091,1,1834.585229954259,1339.3186237844257,61.56003273583379,1,1860.6719776947052,1851.87538023671,24.407800006866456,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-02,1766.5799560546875,1718.93994140625,1758.9300537109375,1751.449951171875,1675930000,1941.6262670898439,0,3307.158348881905,3279.792079434939,0.12549497983651964,1,3541.974043993872,3486.8116605491914,0.002807942323588705,0.11859774931863885,0.004089288194292094,1868875181.8181818,1,1857.8366128342514,1356.2930382795716,60.52590316614038,1,1884.2539818780328,1875.3458970646411,24.305500011444092,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-03,1744.02001953125,1709.31005859375,1744.02001953125,1725.9000244140625,1245120000,1936.7014664713543,0,3307.158348881905,3279.792079434939,0.12576951752444224,1,3490.3041819224118,3435.9465002368966,0.00281210737363096,0.1188780588935253,0.004079351257285981,1863753181.8181818,1,1830.7347311309588,1336.5076097738995,59.154213944968895,1,1856.7667269907956,1847.988592173624,24.22890001296997,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-06,1718.5899658203125,1700.239990234375,1705.8800048828125,1702.8399658203125,1106550000,1932.4423999023438,0,3307.158348881905,3279.792079434939,0.1260520095002883,1,3443.6696041330833,3390.038205144687,0.002815888137268669,0.11916373547088552,0.004072385892134124,1854879090.909091,1,1806.2739572898868,1318.6502928051243,64.78482619453816,1,1831.9581350018886,1823.2972864124038,24.15170000076294,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-07,1717.1099853515625,1684.0899658203125,1695.27001953125,1696.3699951171875,1318020000,1929.5596663411459,0,3307.158348881905,3279.792079434939,0.1263400088613193,1,3430.5853202912663,3377.157694756152,0.002819775533521409,0.11945217404355807,0.004068059284239809,1846344000.0,1,1799.4109872985443,1313.64005759021,70.07062804881313,1,1824.9975775210194,1816.3696359796206,24.076200008392334,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-08,1710.52001953125,1618.77001953125,1681.8499755859375,1626.199951171875,1661690000,1923.5451334635416,0,3307.158348881905,3279.792079434939,0.1265424337903318,1,3288.679767035856,3237.4621657539906,0.0028220191026044456,0.11966462680726982,0.004055787880457541,1839867545.4545455,1,1724.9786709890977,1259.3015696219293,49.69832919762532,1,1749.5068764455784,1741.2358281756124,24.000300006866453,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-09,1639.5400390625,1603.97998046875,1622.449951171875,1628.9200439453125,1457150000,1918.0043334960938,0,3307.158348881905,3279.792079434939,0.1267426733965452,1,3294.1806367548706,3242.877365425469,0.0028237850871203844,0.11987268553106782,0.004046202778357003,1839516636.3636363,1,1727.863987775579,1261.4079631786617,40.429570922969575,1,1752.4332207787397,1744.1483377902252,23.92,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-10,1634.6700439453125,1576.0699462890625,1621.5,1617.449951171875,1372690000,1913.6683325195313,0,3307.158348881905,3279.792079434939,0.12694208175692975,1,3270.9845580667334,3220.042540369096,0.0028261352888184514,0.1200785157702308,0.004037430697880498,1833937636.3636363,1,1715.6971780458236,1252.525718518102,35.95571439078857,1,1740.0934060061854,1731.8668612871572,23.81590000152588,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-13,1657.989990234375,1615.260009765625,1627.3399658203125,1653.27001953125,1147040000,1909.4798657226563,0,3307.158348881905,3279.792079434939,0.12714724176007172,1,3343.4238260561515,3291.353645749852,0.002828381097116706,0.12029059191563321,0.004028268747321813,1828234272.7272727,1,1753.6930308121252,1280.2641699160495,46.735234866772814,1,1778.6295379648157,1770.220808075864,23.70079999923706,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-14,1672.0699462890625,1627.6099853515625,1665.1600341796875,1629.949951171875,1231860000,1904.936866048177,0,3307.158348881905,3279.792079434939,0.12729916627581056,1,3296.2634280226234,3244.9277194903734,0.0028297516510543477,0.12045226193393464,0.004017152690821576,1823440818.1818182,1,1728.9564536790726,1262.2055058092837,39.92943920202153,1,1753.541220919604,1745.251099699236,23.577199993133544,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-15,1641.8399658203125,1571.9200439453125,1629.530029296875,1572.030029296875,1463930000,1899.3256665039062,0,3307.158348881905,3279.792079434939,0.1274182496932082,1,3179.1314141879498,3129.6199090463915,0.0028314199108796377,0.12058188668608684,0.004004943096241714,1818911818.1818182,1,1667.5183569753235,1217.3533039155338,21.71541087451959,1,1691.2295097856309,1683.233976244518,23.48179998397827,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-16,1582.199951171875,1526.81005859375,1548.300048828125,1581.97998046875,1613790000,1893.0435994466145,0,3307.158348881905,3279.792079434939,0.12752592714407734,1,3199.253295927252,3149.4284144191975,0.0028319974593526026,0.12070266057272955,0.0039912691119952,1814038818.1818182,1,1678.0726885853442,1225.0583767876456,18.19856511939014,1,1701.9339179261851,1693.8877777383514,23.40679998397827,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-17,1556.010009765625,1514.0,1541.6099853515625,1516.5799560546875,1301510000,1886.4471321614583,0,3307.158348881905,3279.792079434939,0.1276172784820261,1,3066.9941989452436,3019.229108652808,0.002832781607312314,0.12080786691473668,0.003976629959977105,1806812363.6363637,1,1608.7001325751635,1174.4137107743475,15.830906276552156,1,1631.5749240339155,1623.8614162252647,23.37479997634888,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-20,1536.780029296875,1506.530029296875,1518.18994140625,1535.989990234375,1165790000,1880.2155989583334,0,3307.158348881905,3279.792079434939,0.12773086074630946,1,3106.2472973346594,3057.8708828377394,0.002833665668758477,0.12093513770667264,0.003962057370878354,1797890272.7272727,1,1629.289172034304,1189.444510948263,22.435184613789886,1,1652.4567278028408,1644.6444982290675,23.31769998550415,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-21,1550.199951171875,1480.4300537109375,1538.800048828125,1480.739990234375,1325960000,1873.0293994140625,0,3307.158348881905,3279.792079434939,0.12781416629440515,1,2994.5146921296264,2947.878391121693,0.002834649746012847,0.12103359600065837,0.0039459205477339375,1792092000.0,1,1570.683173735344,1146.6598511212392,19.321084977441174,1,1593.0173858855305,1585.4861644476796,23.269999980926514,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-22,1517.8299560546875,1467.5799560546875,1504.6500244140625,1515.4100341796875,1550540000,1865.3289998372395,0,3307.158348881905,3279.792079434939,0.12786083623929256,1,3064.6282547103096,3016.900011419426,0.002834225503704434,0.12109837698389346,0.003928233751694666,1787076272.7272727,1,1607.459147246364,1173.5077431825634,32.46608227422345,1,1630.3162926068626,1622.6087351613844,23.207999992370606,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-23,1542.5899658203125,1496.6400146484375,1513.3699951171875,1496.97998046875,1456290000,1857.6037329101562,0,3307.158348881905,3279.792079434939,0.12781612936873235,0,3027.3569802272013,2977.7091963945104,0.002832723885979099,0.1210747745960491,0.003908630886704157,1784182818.1818182,1,1587.9096142792519,1159.2358232076087,30.107954330043796,1,1610.4887765149385,1602.8749565362161,23.118199996948242,0,1313.594084752521,1149.3949371022804,2,0,2984.5392326277565,2942.0111785030476
2001-08-24,1579.6800537109375,1515.3399658203125,1521.47998046875,1579.6199951171875,1495650000,1850.5136669921876,0,3307.158348881905,3279.792079434939,0.1278239645287991,1,3027.3569802272013,2975.2091963945104,0.0028321196671182536,0.12109894191135746,0.0038929029503233744,1779447818.1818182,1,1675.5693528840004,1223.2308442905712,45.30424529088093,1,1699.3949862296897,1691.3608492108053,22.968099975585936,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-27,1601.969970703125,1559.6700439453125,1576.1600341796875,1578.3299560546875,1195290000,1842.8355330403647,0,3307.158348881905,3279.792079434939,0.1278277196934575,1,3024.8846079017703,2972.779411956277,0.0028307157770494163,0.12112088083781368,0.0038761230785944074,1771139636.3636363,1,1674.2009542034127,1222.231859992786,39.82567167978532,1,1698.0071297062034,1689.9795539809338,22.83299997329712,0,1313.594084752521,1149.3949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-08-28,1581.8199462890625,1526.0799560546875,1579.550048828125,1526.300048828125,1433940000,1834.8345336914062,0,3307.158348881905,3279.792079434939,0.12777562435112666,0,2925.168788078141,2872.281248507771,0.0028288498271446857,0.12109329244515167,0.003853482078830299,1761404818.1818182,1,1619.010643716264,1181.940785214142,36.94552697883426,1,1642.0320447185911,1634.2690993506417,22.753599967956543,0,1313.594084752521,1149.3949371022804,2,0,2984.5392326277565,2942.0111785030476
2001-08-29,1541.93994140625,1491.219970703125,1538.1600341796875,1499.760009765625,1466700000,1827.5272664388021,0,3307.158348881905,3279.792079434939,0.1277354786798497,0,2925.168788078141,2872.281248507771,0.0028269772085307925,0.12107367611001638,0.0038348253613025105,1753969727.2727273,1,1590.8585082565137,1161.3886305881692,40.11651783359231,1,1613.4796020699991,1605.851642528371,22.666999969482422,0,1313.594084752521,1149.3949371022804,2,0,2984.5392326277565,2942.0111785030476
2001-08-30,1495.0999755859375,1438.9100341796875,1472.6500244140625,1453.9000244140625,1734810000,1819.6747330729168,0,3307.158348881905,3279.792079434939,0.12762474630558562,0,2925.168788078141,2872.281248507771,0.002825437823697393,0.12098504164410023,0.003814266837787998,1754107818.1818182,0,1542.212893351464,1123.3754383177818,34.05061878791324,1,1564.1422744748072,1556.747564326791,22.60199996948242,0,1313.594084752521,1149.3949371022804,1,0,2984.5392326277565,2942.0111785030476
2001-08-31,1484.989990234375,1443.550048828125,1444.72998046875,1469.699951171875,1232880000,1811.50919921875,0,3307.158348881905,3279.792079434939,0.1275071560804444,0,2925.168788078141,2872.281248507771,0.0028226499948190197,0.12089151094859693,0.003792995137028464,1747575727.2727273,1,1542.212893351464,1120.8754383177818,43.339395455108324,1,1581.1402337295779,1573.6651632563867,22.556799964904783,0,1313.594084752521,1149.3949371022804,2,0,2984.5392326277565,2942.0111785030476
2001-09-04,1502.6700439453125,1424.06005859375,1466.3199462890625,1424.1199951171875,1536580000,1803.095733235677,0,3307.158348881905,3279.792079434939,0.12739303355073836,0,2925.168788078141,2872.281248507771,0.002819540077816828,0.1208001772730505,0.003773316199871034,1742705909.090909,1,1494.3840859476923,1086.1136128305002,35.20590266466449,1,1532.1041687067625,1524.860923364546,22.530699977874757,0,1313.594084752521,1149.3949371022804,2,0,2984.5392326277565,2942.0111785030476
2001-09-05,1440.3299560546875,1371.300048828125,1425.3499755859375,1415.300048828125,1950580000,1795.2444002278646,0,3307.158348881905,3279.792079434939,0.12733021289878974,0,2925.168788078141,2872.281248507771,0.002816807779992942,0.1207584651190911,0.003754939999705687,1741538000.0,1,1485.128975831635,1079.3870281593845,40.1344812838476,1,1522.615448287434,1515.4170622513825,22.53299997329712,1,1313.594084752521,1146.8949371022804,3,0,2984.5392326277565,2942.0111785030476
2001-09-06,1418.6600341796875,1360.5699462890625,1392.0,1361.68994140625,1887800000,1786.9412670898437,0,3307.158348881905,3279.792079434939,0.12723199924071193,0,2925.168788078141,2872.281248507771,0.0028137823036483364,0.12067868156657585,0.0037395353704877438,1739253909.090909,1,1428.8738206116539,1038.500959811322,28.077566531980793,1,1464.940344119605,1458.0146255288605,22.555799980163574,1,1263.8364944446341,1103.4517387285025,3,0,2984.5392326277565,2942.0111785030476
2001-09-07,1390.1199951171875,1339.8900146484375,1347.6199951171875,1354.27001953125,1712760000,1779.488534342448,0,3307.158348881905,3279.792079434939,0.1271499219483583,0,2925.168788078141,2872.281248507771,0.002810810068723585,0.12061073060082382,0.003728381278810898,1738021272.7272727,1,1421.087810158186,1032.842112114353,28.987893253580253,1,1456.957805235843,1450.0698252589407,22.60959997177124,1,1256.949781275652,1097.4389707368825,3,0,2984.5392326277565,2942.0111785030476
2001-09-10,1375.5999755859375,1339.4100341796875,1342.0799560546875,1365.3900146484375,1612970000,1772.1424674479167,0,3307.158348881905,3279.792079434939,0.12708166773894455,0,2925.168788078141,2872.281248507771,0.0028083066097974573,0.12055602458838645,0.0037173365407606445,1729290000.0,1,1432.7564502980033,1041.3228427499707,10.042130610356523,1,1468.9209761297673,1461.9764385221079,22.686699981689454,1,1267.2706738810816,1106.450110184708,3,0,2984.5392326277565,2942.0111785030476
2001-09-17,1310.22998046875,1251.8900146484375,1277.1199951171875,1252.699951171875,2254620000,1764.0055338541667,0,3307.158348881905,3279.792079434939,0.12694098395479766,0,2925.168788078141,2872.281248507771,0.0028046324802577026,0.12043484271453911,0.0037015087600008483,1727373181.8181818,1,1314.5064165359586,955.379093352255,7.094087177674197,1,1347.6861668326308,1341.3147844227,22.862699966430664,1,1162.6787176271641,1015.1311963119794,3,0,2984.5392326277565,2942.0111785030476
2001-09-18,1282.72998046875,1220.989990234375,1268.280029296875,1224.6400146484375,1864980000,1756.1054012044272,0,3307.158348881905,3279.792079434939,0.12679219088293622,0,2925.168788078141,2872.281248507771,0.002800660643347376,0.1203046844038182,0.003686845835770661,1723118454.5454545,1,1285.0620419487757,933.9790153126532,7.572413816784589,1,1317.4985802046738,1311.2699140021014,22.997599964141845,1,1136.6352177585402,992.3926970370104,3,0,2984.5392326277565,2942.0111785030476
2001-09-19,1242.72998046875,1135.8499755859375,1230.1400146484375,1208.22998046875,2464030000,1748.455801595052,0,3307.158348881905,3279.792079434939,0.1266702340057333,0,2925.168788078141,2872.281248507771,0.0027973463675565807,0.12019947806181108,0.003673409576365636,1728830363.6363637,0,1267.8423596101643,918.9638048172724,7.794519434341723,1,1299.844252014969,1293.6990492171974,23.121599979400635,1,1121.4044376516133,979.094749980524,2,0,2984.5392326277565,2942.0111785030476
2001-09-20,1205.6400146484375,1160.6099853515625,1175.0999755859375,1166.27001953125,2804660000,1741.1524682617187,0,3307.158348881905,3279.792079434939,0.1265509437719685,0,2925.168788078141,2872.281248507771,0.002794285312899713,0.12009446002895861,0.003662198430110174,1741156090.909091,0,1267.8423596101643,918.9638048172724,7.883542861187536,1,1254.702668938027,1248.7708795412766,23.27409999847412,1,1082.4597937016713,945.0923016657127,2,0,2984.5392326277565,2942.0111785030476
2001-09-21,1160.239990234375,1088.9599609375,1088.9599609375,1126.949951171875,2588150000,1733.420401204427,0,3307.158348881905,3279.792079434939,0.12642058436814177,0,2925.168788078141,2872.281248507771,0.0027907688671161162,0.119980967748906,0.0036488477521196476,1744653272.7272727,0,1267.8423596101643,918.9638048172724,3.0466575562926863,1,1212.4011488036397,1206.669345997188,23.42670000076294,1,1045.9653349812702,913.2291025050666,2,0,2984.5392326277565,2942.0111785030476
2001-09-24,1202.5699462890625,1158.8599853515625,1166.719970703125,1191.02001953125,2052290000,1726.6378686523437,0,3307.158348881905,3279.792079434939,0.12632868997132587,0,2925.168788078141,2872.281248507771,0.0027883919935472452,0.11990341258524294,0.0036368853925357043,1741746727.2727273,1,1267.8423596101643,916.4638048172724,19.607292002563128,1,1281.3293424665958,1275.2716715971924,23.544600009918213,1,1105.4312149381396,965.1485785780077,3,0,2984.5392326277565,2942.0111785030476
2001-09-25,1220.3900146484375,1162.9100341796875,1194.0899658203125,1187.77001953125,2181960000,1719.1842016601563,0,3307.158348881905,3279.792079434939,0.1262223750424784,0,2925.168788078141,2872.281248507771,0.0027848733589678457,0.11981458981017212,0.0036229118733384445,1744284545.4545455,0,1264.3827303838186,911.4630010383163,19.89628016951781,1,1277.8329105891069,1271.791769610052,23.662500019073487,1,1102.414765684866,962.5149260541709,2,0,2984.5392326277565,2942.0111785030476
2001-09-26,1203.6400146484375,1141.030029296875,1203.43994140625,1143.47998046875,1760620000,1711.000467936198,0,3307.158348881905,3279.792079434939,0.1260952639224637,0,2925.168788078141,2872.281248507771,0.002780508379630932,0.11970734338846749,0.003607412154365276,1746000090.909091,0,1264.3827303838186,911.4630010383163,20.399372079390886,1,1230.1845707634604,1224.3686942426295,23.760300006866455,1,1061.3074871440856,926.6242881594695,2,0,2984.5392326277565,2942.0111785030476
2001-09-27,1153.3299560546875,1101.3900146484375,1137.489990234375,1144.27001953125,2043090000,1703.8788680013022,0,3307.158348881905,3279.792079434939,0.12598561645217163,0,2925.168788078141,2872.281248507771,0.002777407320133706,0.11961503675036099,0.003593172381676942,1747295636.3636363,0,1264.3827303838186,911.4630010383163,20.991286189227097,1,1231.03451469041,1225.214619936018,23.85829999923706,1,1062.0407526025888,927.264499965895,2,0,2984.5392326277565,2942.0111785030476
2001-09-28,1255.93994140625,1145.760009765625,1158.0699462890625,1168.3699951171875,2114360000,1697.7006005859375,0,3307.158348881905,3279.792079434939,0.12591163875540484,0,2925.168788078141,2872.281248507771,0.0027749171482064888,0.11955596801901373,0.003580753588184622,1737465727.2727273,1,1264.3827303838186,908.9630010383163,23.72647329814977,1,1256.9618755782176,1251.019405453415,23.935300006866456,1,1084.4088613287774,946.7940265893742,3,0,2984.5392326277565,2942.0111785030476
2001-10-01,1163.1700439453125,1131.3199462890625,1161.739990234375,1151.239990234375,1505140000,1691.65193359375,0,3307.158348881905,3279.792079434939,0.12584140961685436,0,2925.168788078141,2872.281248507771,0.0027719538197231944,0.11949997516349756,0.003569480633633606,1725795454.5454545,1,1245.8450390396943,895.636280298179,31.841950956926297,1,1238.532984767816,1232.6776399052842,24.000699996948242,1,1068.5098488865212,932.9126479453882,3,0,2984.5392326277565,2942.0111785030476
2001-10-02,1179.0699462890625,1141.6199951171875,1150.7900390625,1159.3699951171875,1784730000,1685.8315999348958,0,3307.158348881905,3279.792079434939,0.1258000914467048,0,2925.168788078141,2872.281248507771,0.0027686106343293004,0.11947314000745421,0.003558340804921276,1718889181.8181818,1,1254.6431405098824,901.96122331077,37.42147419611032,1,1247.2794488405561,1241.3827537967184,24.07340000152588,1,1076.0556172427891,939.5008349849033,3,0,2984.5392326277565,2942.0111785030476
2001-10-03,1267.510009765625,1139.2099609375,1144.760009765625,1249.4100341796875,2713300000,1680.4539331054686,0,3307.158348881905,3279.792079434939,0.12578054886663753,0,2925.168788078141,2872.281248507771,0.002765205250654679,0.11946661168537422,0.0035487319306086434,1726777090.909091,0,1352.0823685878772,969.5101499880152,56.181702437849836,1,1344.1467912493144,1337.792141752349,24.13819999694824,1,1159.6252198873444,1012.4651968689984,2,0,2984.5392326277565,2942.0111785030476
2001-10-04,1313.6400146484375,1242.97998046875,1271.739990234375,1260.6600341796875,2558580000,1674.8740673828124,0,3307.158348881905,3279.792079434939,0.12572881692075252,0,2925.168788078141,2872.281248507771,0.0027619887010374568,0.11942741038399896,0.003539417835716116,1732006636.3636363,0,1352.0823685878772,969.5101499880152,65.60835068955926,1,1356.2498246713913,1349.8379563232197,24.213499984741212,1,1170.06677499483,1021.581686374587,2,0,2984.5392326277565,2942.0111785030476
